x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,label
0,0,0,-0.175143806,-0.192194268,-0.033836521,-0.267396397,-0.465455762,-0.061246554,-0.170593285,-0.643633851,-0.104600103,-0.01714365,-0.616203682,-0.136603637,-0.186593368,-0.702625033,0.034076375,-0.233512091,-0.933943341,-0.06407706,-0.243466288,-0.722037081,-0.127023199,-0.207653465,-0.569425728,-0.159189802,-0.069654151,-0.71691453,0.007542351,-0.10829409,-0.989628812,-0.09437799,-0.129330192,-0.749724791,-0.114547069,-0.1053373,-0.60092478,-0.103090296,0.054920572,-0.701679675,-0.037744222,0.017371854,-0.967958801,-0.124892467,-0.023777672,-0.732637185,-0.094695736,-0.009630257,-0.580860087,-0.050076875,0.187678508,-0.647760752,-0.091234413,0.116028866,-0.854450615,-0.138003728,0.067296509,-0.705153766,-0.115524157,0.07807888,-0.580726304,-0.087294155,fist
0,0,0,-0.172491292,-0.186861248,-0.031220219,-0.260082689,-0.459693368,-0.056345918,-0.167938387,-0.638830198,-0.097775931,-0.01670405,-0.626769633,-0.12797094,-0.186883456,-0.694591434,0.032500774,-0.241556163,-0.923460879,-0.067937816,-0.242557522,-0.708697804,-0.131412454,-0.200278752,-0.551370636,-0.16188548,-0.069962094,-0.713726478,0.005551551,-0.112451966,-0.988996995,-0.096122313,-0.12722566,-0.745319836,-0.114510486,-0.098401823,-0.590679429,-0.100721828,0.056598405,-0.70105074,-0.03986358,0.018081699,-0.972123016,-0.126075498,-0.019520483,-0.73420249,-0.093841348,-0.002771352,-0.577331461,-0.04692737,0.191604544,-0.650495177,-0.093352438,0.124853554,-0.85727682,-0.138437068,0.077415274,-0.712274385,-0.114284485,0.087352099,-0.587330917,-0.084085157,fist
0,0,0,-0.173211286,-0.197346895,-0.03031235,-0.258218753,-0.463138831,-0.058126421,-0.165732104,-0.637690496,-0.103639661,-0.016551899,-0.626139364,-0.139128662,-0.185640835,-0.690127085,0.035912183,-0.23674608,-0.921294967,-0.063541782,-0.243008726,-0.718773728,-0.127736466,-0.202984362,-0.560060087,-0.158814494,-0.069241891,-0.710257969,0.00651783,-0.106678917,-0.98937876,-0.098738429,-0.125923676,-0.750265423,-0.122082752,-0.095935659,-0.588583552,-0.110187147,0.057119709,-0.697887523,-0.040940793,0.020554053,-0.968999694,-0.130045262,-0.018958944,-0.738685775,-0.1026422,-0.000355031,-0.578308805,-0.057608185,0.190581836,-0.646990588,-0.096169659,0.125596,-0.857509339,-0.141166699,0.076055111,-0.716445928,-0.117222852,0.08567575,-0.585010037,-0.086990757,fist
0,0,0,-0.170396412,-0.187088379,-0.033964824,-0.259957375,-0.46256122,-0.061201133,-0.166141634,-0.635882948,-0.104221123,-0.013903051,-0.616632172,-0.135497974,-0.182073207,-0.705431243,0.03012723,-0.231737329,-0.931667471,-0.068440771,-0.236415537,-0.716988866,-0.132164853,-0.199128436,-0.561117502,-0.164383937,-0.064538533,-0.719622823,0.004460178,-0.106583236,-0.989545629,-0.097156894,-0.122874076,-0.743881697,-0.116900632,-0.097729893,-0.588490188,-0.10484545,0.061426469,-0.704369505,-0.039610348,0.020684764,-0.971264882,-0.125093322,-0.016078542,-0.73325399,-0.094137008,-0.000572064,-0.574809754,-0.049004198,0.195751478,-0.652655057,-0.092078651,0.125929217,-0.857101424,-0.139109669,0.079892217,-0.711478277,-0.117504497,0.09013103,-0.586720734,-0.089301751,fist
0,0,0,-0.171765826,-0.191663256,-0.037420393,-0.26384203,-0.461159542,-0.068661666,-0.170891029,-0.644271828,-0.115053107,-0.015610395,-0.621886622,-0.149241817,-0.183012053,-0.697250189,0.027875767,-0.23387577,-0.926406475,-0.072531194,-0.240775976,-0.716560405,-0.136402277,-0.198967367,-0.565535292,-0.169266055,-0.06553505,-0.713804184,0.001662976,-0.105558179,-0.98902889,-0.103340825,-0.124998493,-0.748994396,-0.123628434,-0.094734337,-0.598360813,-0.111720119,0.059578526,-0.700046834,-0.043480191,0.022299575,-0.970241043,-0.131804053,-0.018237344,-0.739185348,-0.100108122,0.001225822,-0.587486235,-0.054371706,0.192660314,-0.64821584,-0.097452763,0.123098094,-0.853536295,-0.143971667,0.07188624,-0.710382047,-0.121202159,0.082461766,-0.584922726,-0.092903821,fist
0,0,0,-0.170964013,-0.192321516,-0.028084111,-0.259016466,-0.468816054,-0.052884839,-0.165747998,-0.645422675,-0.093917993,-0.010481155,-0.642837457,-0.125383298,-0.183182179,-0.694143745,0.030615352,-0.238255973,-0.921854921,-0.065433538,-0.243450718,-0.719892607,-0.127886081,-0.200541829,-0.565662619,-0.159397504,-0.066909512,-0.716988837,0.002676941,-0.111209429,-0.989046606,-0.097052943,-0.129103628,-0.754983972,-0.119084383,-0.096514508,-0.597047673,-0.108238052,0.059075699,-0.708571602,-0.04228413,0.015024024,-0.979608216,-0.127214381,-0.021469173,-0.749652151,-0.100294742,0.003201473,-0.590367028,-0.05762052,0.194355049,-0.660431084,-0.094494525,0.120089129,-0.870400246,-0.143370387,0.071670236,-0.723821415,-0.123062675,0.087406317,-0.592741566,-0.09512878,fist
0,0,0,-0.174305077,-0.191251747,-0.025328166,-0.260337319,-0.470520081,-0.046373878,-0.166494675,-0.64214094,-0.084736634,-0.014237598,-0.6372811,-0.114170667,-0.187036137,-0.693184948,0.038373262,-0.237811257,-0.923494219,-0.054405901,-0.246560054,-0.721271316,-0.115191288,-0.207380301,-0.567170954,-0.145872111,-0.070024221,-0.714615438,0.009453634,-0.111434136,-0.989935608,-0.087234884,-0.13181172,-0.757845058,-0.109970728,-0.10204094,-0.600372987,-0.09990494,0.057431422,-0.705853069,-0.036476824,0.016285052,-0.979521739,-0.118969413,-0.020809587,-0.747620683,-0.092990151,0.002186902,-0.58723868,-0.051539192,0.194769605,-0.658526167,-0.089503264,0.120320261,-0.870911525,-0.137275868,0.070580065,-0.720953061,-0.116824657,0.085064413,-0.588488799,-0.089053523,fist
0,0,0,-0.170257846,-0.189637216,-0.037910016,-0.263650396,-0.465223144,-0.069075212,-0.165137468,-0.645461808,-0.114651862,-0.006135621,-0.623032944,-0.148237775,-0.177554152,-0.707416513,0.024583746,-0.230408964,-0.933960961,-0.073525366,-0.240083762,-0.718284864,-0.135986929,-0.200538269,-0.572833957,-0.169197938,-0.060398008,-0.723816976,0.000244273,-0.105715061,-0.989332262,-0.100229739,-0.125594317,-0.744084047,-0.115716554,-0.094903163,-0.601755731,-0.102063936,0.0647594,-0.709449844,-0.043033449,0.022680857,-0.972893494,-0.130694117,-0.018674746,-0.732587765,-0.098015705,0.002750416,-0.581955845,-0.052511201,0.19950312,-0.656332502,-0.094972002,0.126506857,-0.859702898,-0.148058849,0.077218737,-0.70745465,-0.128495879,0.090320808,-0.58109842,-0.101433674,fist
0,0,0,-0.172235561,-0.18739164,-0.037287128,-0.263520396,-0.467767947,-0.065232375,-0.165785172,-0.64450507,-0.107777376,-0.010396897,-0.616182381,-0.138233264,-0.181040119,-0.707324222,0.02662614,-0.230349526,-0.936879238,-0.069314712,-0.241239104,-0.723152056,-0.129087479,-0.20375006,-0.576114972,-0.160070594,-0.06382666,-0.722059863,0.002500952,-0.104429299,-0.989731386,-0.097602788,-0.126820822,-0.745820027,-0.113090566,-0.099933211,-0.59921856,-0.098414384,0.061056117,-0.706410522,-0.040476776,0.021167285,-0.966560864,-0.126276875,-0.021162723,-0.727637443,-0.094145685,-0.002569738,-0.577463459,-0.048669542,0.195052913,-0.653580519,-0.092069913,0.122114142,-0.851903042,-0.140877827,0.074304177,-0.701663367,-0.120572962,0.089617018,-0.579907621,-0.093559828,fist
0,0,0,-0.225032527,-0.090213191,-0.043098249,-0.420133257,-0.320586708,-0.076739382,-0.509582265,-0.530363658,-0.119498871,-0.549085609,-0.671700082,-0.150657947,-0.367424016,-0.688806068,-0.016627572,-0.489599559,-0.860199201,-0.142652045,-0.486338073,-0.575804333,-0.204121474,-0.432838703,-0.391533765,-0.222467401,-0.220239598,-0.714352305,-0.045419197,-0.343341015,-0.902640651,-0.171296423,-0.344043945,-0.579471716,-0.189501842,-0.274428123,-0.405018373,-0.166478352,-0.046675351,-0.697024313,-0.091642064,-0.166276022,-0.867916193,-0.20547491,-0.178117249,-0.571209338,-0.162016226,-0.111809321,-0.420509063,-0.100571698,0.159313851,-0.649077909,-0.142260676,0.038610103,-0.781054495,-0.203103154,-0.007209052,-0.578212967,-0.156689814,0.026943806,-0.451508897,-0.100979509,open_palm
0,0,0,-0.209624573,-0.116163012,-0.039733448,-0.35157098,-0.421899576,-0.046158254,-0.401688278,-0.683989275,-0.067835065,-0.439671024,-0.894844771,-0.077085843,-0.205712941,-0.699008308,0.07441673,-0.266709407,-0.900268327,-0.022552646,-0.272851593,-0.707161593,-0.085319599,-0.233239452,-0.534677551,-0.109029917,-0.096180342,-0.720375471,0.054586236,-0.159768354,-0.929286543,-0.045376494,-0.178730976,-0.685743142,-0.077349393,-0.128437029,-0.527043462,-0.067042806,0.031930611,-0.718656913,0.011794153,-0.038789652,-0.907207851,-0.08314447,-0.070206392,-0.683804044,-0.064327748,-0.024791456,-0.543322219,-0.020148349,0.179119387,-0.68753666,-0.038414913,0.105151185,-0.859919506,-0.090229272,0.05890222,-0.705045748,-0.0640979,0.08620681,-0.580174154,-0.025090272,open_palm
0,0,0,-0.200510778,-0.094569636,-0.06090133,-0.349640452,-0.336648578,-0.089425763,-0.405178083,-0.571072526,-0.127075019,-0.411894213,-0.703435948,-0.150788335,-0.261283276,-0.665398227,0.02906075,-0.325736081,-0.894106189,-0.050684593,-0.327094486,-0.798743915,-0.11550986,-0.289630545,-0.667532504,-0.149422399,-0.136932739,-0.705331632,0.019543766,-0.195421172,-0.978811473,-0.061144629,-0.212718991,-0.870722329,-0.107835427,-0.187958179,-0.728735671,-0.122068478,-0.007861464,-0.702980129,-0.009483237,-0.038935188,-0.989248862,-0.084933362,-0.070071676,-0.927043547,-0.104231295,-0.063808842,-0.789146496,-0.096669648,0.135556676,-0.654518521,-0.047375015,0.133082019,-0.888223575,-0.095402152,0.091534999,-0.893824863,-0.105587864,0.068304414,-0.803739374,-0.100798586,open_palm
0,0,0,-0.143310041,-0.065866434,-0.054906057,-0.267400452,-0.213946464,-0.082150769,-0.351247294,-0.338927486,-0.110002444,-0.436100616,-0.398469107,-0.13774745,-0.18171276,-0.507862109,-0.019860684,-0.246074554,-0.675032256,-0.058899135,-0.284535853,-0.777393347,-0.098328126,-0.32127222,-0.869205595,-0.128864244,-0.08265766,-0.551217901,-0.027650055,-0.098107628,-0.762070222,-0.055042451,-0.113983533,-0.885106974,-0.082445154,-0.133531406,-0.98538522,-0.105760727,0.010738748,-0.535087311,-0.047580831,0.023224276,-0.721515297,-0.080053952,0.022821045,-0.843502112,-0.110712166,0.013474072,-0.952516593,-0.133583167,0.09756167,-0.476969425,-0.074653053,0.150132202,-0.615296055,-0.100700264,0.172384201,-0.712717335,-0.119267428,0.177303404,-0.812405832,-0.135258345,open_palm
0,0,0,-0.147113562,-0.059055923,-0.058613771,-0.277288471,-0.197978205,-0.089092573,-0.368767472,-0.312983449,-0.119956389,-0.455215233,-0.359912947,-0.150334059,-0.185483514,-0.5043601,-0.027411417,-0.2539489,-0.677910948,-0.066724295,-0.294614988,-0.780797246,-0.104498383,-0.332944775,-0.87139757,-0.132764962,-0.089607616,-0.551333364,-0.033257127,-0.107243123,-0.76023066,-0.056153769,-0.120219786,-0.885781327,-0.077621689,-0.136145073,-0.985986119,-0.096415206,0.003234436,-0.536348802,-0.051638197,0.011614905,-0.726311018,-0.081065852,0.014479598,-0.846346972,-0.106786243,0.01128348,-0.950381834,-0.125578219,0.090266728,-0.478787641,-0.077901737,0.14777032,-0.616680098,-0.10233704,0.178712346,-0.711382594,-0.118000785,0.196825763,-0.806019951,-0.13065214,open_palm
0,0,0,-0.150647434,-0.046967888,-0.061022698,-0.284101806,-0.18080813,-0.093757485,-0.387893022,-0.286650656,-0.126704024,-0.478812734,-0.32483121,-0.158784764,-0.199956809,-0.494132236,-0.031989792,-0.268956685,-0.665183899,-0.07420727,-0.309159256,-0.769032829,-0.112476991,-0.34651737,-0.856285024,-0.138857561,-0.102452143,-0.542483893,-0.0359539,-0.121724915,-0.755815658,-0.054677701,-0.134706644,-0.884852319,-0.06793296,-0.152774979,-0.98508661,-0.079146547,-0.005006612,-0.528634936,-0.053146438,0.004755952,-0.72070909,-0.077351026,0.007605039,-0.842789688,-0.093752597,0.001516204,-0.946823129,-0.104715483,0.084459355,-0.472628777,-0.079135012,0.14013078,-0.617190218,-0.100672033,0.168606071,-0.712857974,-0.110902179,0.184672559,-0.806249981,-0.11752211,open_palm
0,0,0,-0.159107893,-0.041045153,-0.057890967,-0.299736884,-0.171093722,-0.087560575,-0.404243943,-0.274234796,-0.117290021,-0.498156798,-0.309838113,-0.146214366,-0.217234953,-0.495520093,-0.027657594,-0.285370727,-0.675255539,-0.063973062,-0.326660153,-0.786880917,-0.0994315,-0.366796566,-0.878099657,-0.125105114,-0.118282715,-0.54518124,-0.032436489,-0.1372196,-0.755501517,-0.045917787,-0.150968631,-0.885672066,-0.060018805,-0.17030949,-0.982647569,-0.073474024,-0.018489506,-0.5325409,-0.049754698,-0.005238104,-0.722024209,-0.068018356,-0.00189176,-0.84545974,-0.086874797,-0.006247949,-0.947498432,-0.101867079,0.074105376,-0.478620217,-0.075566954,0.127047358,-0.625498902,-0.093106704,0.156125967,-0.722207044,-0.103914759,0.175443602,-0.814355891,-0.112395763,open_palm
0,0,0,-0.163134746,-0.035808278,-0.063954476,-0.311266858,-0.159321765,-0.097184257,-0.424252161,-0.255646192,-0.129913047,-0.522295775,-0.28568801,-0.161519269,-0.229935341,-0.497644897,-0.031323348,-0.301542,-0.67496747,-0.070048567,-0.344515727,-0.786736683,-0.106842636,-0.38594123,-0.878965849,-0.133116974,-0.129349313,-0.549517259,-0.033134238,-0.150478171,-0.756612087,-0.045813065,-0.166973945,-0.885625468,-0.05671978,-0.189082387,-0.97964681,-0.06737937,-0.0274907,-0.537459278,-0.048498328,-0.019102193,-0.725014927,-0.065535576,-0.018685045,-0.848909143,-0.079581216,-0.024010352,-0.950611575,-0.090555181,0.066932598,-0.483143753,-0.07344058,0.114359658,-0.629803908,-0.091240334,0.139105294,-0.726450508,-0.099670122,0.156627271,-0.819696587,-0.105088875,open_palm
0,0,0,-0.16071379,-0.033841004,-0.059928575,-0.31105485,-0.155720727,-0.090889388,-0.422397493,-0.248634031,-0.121216154,-0.520072335,-0.272769403,-0.151374114,-0.23231392,-0.489484478,-0.031788431,-0.305779361,-0.66526971,-0.065980358,-0.349180084,-0.773726757,-0.101400031,-0.390726018,-0.866741056,-0.129042989,-0.133628765,-0.541950425,-0.035645919,-0.157458097,-0.752380208,-0.05016231,-0.172774389,-0.882289467,-0.067981727,-0.192131292,-0.977623514,-0.08566114,-0.03443976,-0.530328602,-0.051536369,-0.027130939,-0.71977911,-0.07186526,-0.026892242,-0.843737126,-0.096988528,-0.032355442,-0.946471951,-0.117526628,0.05980634,-0.475895033,-0.075579732,0.109567612,-0.624619301,-0.096030538,0.136081971,-0.721417905,-0.110897688,0.15340989,-0.815285231,-0.12324065,open_palm
0,0,0,-0.157531332,-0.036214876,-0.061040842,-0.307210259,-0.157516497,-0.093287684,-0.41964305,-0.246559994,-0.124671411,-0.518081924,-0.267066039,-0.156325431,-0.231234623,-0.484624161,-0.036579353,-0.306856029,-0.659473424,-0.071529999,-0.350082949,-0.769564725,-0.107047808,-0.391233434,-0.865327826,-0.135321062,-0.133218516,-0.537696925,-0.040951621,-0.158113069,-0.748941175,-0.057948363,-0.174981602,-0.878993243,-0.077512422,-0.196150221,-0.975804535,-0.09659503,-0.034278532,-0.526730497,-0.056993166,-0.028296764,-0.714114976,-0.079850114,-0.029606154,-0.838588452,-0.107178187,-0.036649775,-0.943307086,-0.129252874,0.058947463,-0.473186208,-0.08107255,0.108848038,-0.620747591,-0.102902354,0.135175645,-0.7178961,-0.118820441,0.151188209,-0.812562776,-0.132404414,open_palm
0,0,0,-0.15830827,-0.038740192,-0.066544726,-0.308788231,-0.160447063,-0.102035838,-0.423014036,-0.24945687,-0.13623134,-0.522039372,-0.271238118,-0.169802122,-0.232401701,-0.487595861,-0.037823021,-0.309596141,-0.662201018,-0.07509296,-0.352648658,-0.771835387,-0.111261532,-0.393342446,-0.866354411,-0.138892341,-0.133996638,-0.542262168,-0.039718482,-0.159076477,-0.751093865,-0.058103668,-0.1788242,-0.879561014,-0.076405733,-0.203504291,-0.974674173,-0.09271602,-0.034176409,-0.533151509,-0.054171056,-0.03168476,-0.721754691,-0.077630361,-0.035656679,-0.846948399,-0.101058577,-0.04466127,-0.950009938,-0.118412306,0.060266534,-0.480453372,-0.077496138,0.106403995,-0.62808925,-0.098941579,0.130851049,-0.726258122,-0.111981101,0.145408723,-0.819872591,-0.121724818,open_palm
0,0,0,-0.158676414,-0.035939908,-0.063583713,-0.306616732,-0.155559196,-0.097997335,-0.421838213,-0.245742186,-0.131645273,-0.52226414,-0.268512675,-0.16484035,-0.23138896,-0.483927278,-0.036383346,-0.309305595,-0.659929246,-0.075457583,-0.354804716,-0.76772115,-0.113344866,-0.397463752,-0.859661295,-0.141689327,-0.133497572,-0.538117335,-0.039359638,-0.161044449,-0.746428086,-0.058635572,-0.181549659,-0.876421437,-0.078477891,-0.206915607,-0.973592647,-0.096453566,-0.03427677,-0.529160496,-0.054724928,-0.032540217,-0.714905341,-0.078497475,-0.036510555,-0.838419061,-0.103482271,-0.046495083,-0.942261904,-0.12256078,0.059873771,-0.478369244,-0.078577708,0.108025744,-0.624688704,-0.10021988,0.132869214,-0.721948484,-0.114625191,0.146578588,-0.816311969,-0.125937094,open_palm
0,0,0,-0.157268133,-0.034635835,-0.063052586,-0.307513797,-0.157890517,-0.095896336,-0.420450053,-0.248481369,-0.127857622,-0.518566478,-0.269527921,-0.159752337,-0.227984906,-0.484776927,-0.035597695,-0.3059349,-0.658450447,-0.072645773,-0.350192969,-0.767509972,-0.109637414,-0.392679642,-0.861221187,-0.138193324,-0.130045879,-0.53861451,-0.038719658,-0.155548553,-0.747991613,-0.057724682,-0.177174684,-0.877725292,-0.078268434,-0.203601734,-0.974232574,-0.097042387,-0.031663547,-0.529695881,-0.053903494,-0.031194616,-0.716255477,-0.076871619,-0.037624128,-0.841351268,-0.102886449,-0.049098708,-0.945710018,-0.123363242,0.061814527,-0.47845756,-0.077581831,0.108278855,-0.623616421,-0.098095632,0.131155341,-0.720391543,-0.112661381,0.142876884,-0.813446685,-0.124805509,open_palm
0,0,0,-0.154417816,-0.035772065,-0.062159502,-0.304348664,-0.160688643,-0.094302835,-0.416666565,-0.25113629,-0.125794944,-0.515794527,-0.273517746,-0.157158772,-0.225417445,-0.487879547,-0.032904465,-0.302504227,-0.660612249,-0.068988181,-0.346429523,-0.768953837,-0.105439442,-0.389072762,-0.863198645,-0.134083658,-0.127762471,-0.541307274,-0.037282951,-0.15379961,-0.751489338,-0.056686191,-0.175578048,-0.879261317,-0.078079602,-0.202248833,-0.974476365,-0.097422914,-0.029611965,-0.531319639,-0.053737975,-0.03004595,-0.717712444,-0.077689568,-0.036463976,-0.841195642,-0.10441082,-0.047704472,-0.944999106,-0.125284897,0.063673372,-0.478934891,-0.078573341,0.108623704,-0.624960628,-0.099789882,0.132078134,-0.721984565,-0.114727057,0.144594714,-0.815865391,-0.127311042,open_palm
0,0,0,-0.156217562,-0.035818487,-0.063717121,-0.304193393,-0.159922503,-0.096775314,-0.416507227,-0.252253909,-0.128820505,-0.517118759,-0.275195199,-0.160809273,-0.226622142,-0.485393549,-0.035044678,-0.305540424,-0.658376305,-0.071071517,-0.34917448,-0.769034725,-0.107257693,-0.390722428,-0.864749616,-0.135861395,-0.129350323,-0.539399174,-0.038249558,-0.155279931,-0.7497969,-0.057640449,-0.175414146,-0.878643175,-0.078647956,-0.200545069,-0.974815264,-0.097554474,-0.031111439,-0.529074139,-0.053437412,-0.032001503,-0.715319729,-0.077464684,-0.037573863,-0.839683001,-0.104010615,-0.047898181,-0.943970377,-0.124576389,0.062572038,-0.476052657,-0.077006427,0.105648302,-0.621457498,-0.098212218,0.1287379,-0.719197859,-0.112959512,0.141923692,-0.813309942,-0.125185333,open_palm
0,0,0,-0.156085071,-0.034712416,-0.064429548,-0.305046025,-0.159223499,-0.09713554,-0.418018985,-0.251880208,-0.128726363,-0.517390839,-0.277185751,-0.159832156,-0.227243328,-0.485408764,-0.033355596,-0.306000942,-0.658295074,-0.069421138,-0.350462429,-0.76870203,-0.105805747,-0.393010023,-0.864494223,-0.134167729,-0.130083567,-0.539594379,-0.036085646,-0.157043878,-0.748992358,-0.054354911,-0.178078299,-0.878560747,-0.074161074,-0.20399408,-0.974631014,-0.092091273,-0.031996629,-0.530118439,-0.05126039,-0.034741103,-0.715424622,-0.073913101,-0.041280639,-0.839935327,-0.098748373,-0.052099077,-0.944501063,-0.118071083,0.06142944,-0.479177586,-0.075191703,0.103075851,-0.625064341,-0.095247757,0.124810019,-0.722463184,-0.108941862,0.136898021,-0.816266046,-0.12028897,open_palm
0,0,0,-0.156262266,-0.03272306,-0.064347198,-0.306575173,-0.155105748,-0.097791966,-0.421115079,-0.24657732,-0.129995995,-0.521615097,-0.272225165,-0.161760411,-0.230125555,-0.483132892,-0.035755753,-0.309400579,-0.6580374,-0.07291432,-0.354736346,-0.768394478,-0.109656982,-0.398302657,-0.862214523,-0.13789287,-0.133024131,-0.538081677,-0.03826627,-0.160275797,-0.74832232,-0.056853493,-0.181158726,-0.878144784,-0.076808554,-0.207088471,-0.973703161,-0.094955355,-0.034834202,-0.528535683,-0.053052266,-0.03766449,-0.714659871,-0.075533003,-0.044623376,-0.839328827,-0.10056793,-0.056319064,-0.943754876,-0.120351591,0.058940136,-0.477002369,-0.076474991,0.100794587,-0.622263514,-0.096833143,0.122296073,-0.720210221,-0.111077334,0.134148788,-0.814920033,-0.122830513,open_palm
0,0,0,-0.156605162,-0.03422612,-0.06426501,-0.306504959,-0.158021738,-0.096610811,-0.420631955,-0.249970057,-0.127927244,-0.520665282,-0.274210836,-0.158605273,-0.229517187,-0.484145503,-0.032224143,-0.309834626,-0.658555595,-0.067480022,-0.354976123,-0.769751772,-0.102687601,-0.39746326,-0.864590338,-0.129880312,-0.132934535,-0.538595444,-0.034618882,-0.160150429,-0.747951467,-0.051642109,-0.181013335,-0.878617942,-0.07012977,-0.20684097,-0.974514579,-0.08682251,-0.035058615,-0.529792403,-0.049610782,-0.038224715,-0.713962929,-0.071620193,-0.044836323,-0.839091719,-0.096026562,-0.05609933,-0.94279247,-0.114668181,0.058430592,-0.47993572,-0.073365576,0.099808315,-0.624142757,-0.093228974,0.121612718,-0.721310536,-0.106982408,0.13376314,-0.814111093,-0.117973536,open_palm
0,0,0,-0.159589514,-0.031980592,-0.066496161,-0.31060862,-0.152376083,-0.101299998,-0.425476336,-0.243153119,-0.134568818,-0.526654624,-0.269062178,-0.167392841,-0.232731521,-0.479948976,-0.037625646,-0.311589548,-0.656798464,-0.075148971,-0.357342093,-0.767381504,-0.112222803,-0.401140303,-0.860047633,-0.140549502,-0.134975442,-0.5342609,-0.039058536,-0.162048119,-0.744534494,-0.057485447,-0.184313617,-0.875281439,-0.077968249,-0.21142014,-0.972576389,-0.096936539,-0.036393659,-0.525345523,-0.052999923,-0.038274302,-0.711806031,-0.0751706,-0.045743375,-0.837110958,-0.101306918,-0.058298426,-0.942595724,-0.122372902,0.057770662,-0.47559663,-0.075748242,0.100212022,-0.621301582,-0.095991548,0.120830336,-0.718571939,-0.111083704,0.131247117,-0.812529845,-0.123908216,open_palm
0,0,0,-0.158081708,-0.031094272,-0.06934053,-0.309297131,-0.148705211,-0.106431102,-0.425456511,-0.238534083,-0.141930091,-0.526527972,-0.265736693,-0.176258274,-0.231814902,-0.478197097,-0.0395662,-0.309386204,-0.656491255,-0.079315681,-0.355507894,-0.767903048,-0.116919054,-0.399724974,-0.859219379,-0.144500265,-0.13484881,-0.532243153,-0.039583574,-0.161804939,-0.74306097,-0.057916967,-0.182674981,-0.875255929,-0.076037175,-0.208673441,-0.973593081,-0.092584594,-0.035990525,-0.524427477,-0.05283827,-0.038704138,-0.710594033,-0.074781256,-0.045619711,-0.834561782,-0.097944435,-0.058387686,-0.938643807,-0.116044598,0.059193521,-0.476182339,-0.075458899,0.102258294,-0.622051161,-0.09552677,0.122788602,-0.719541637,-0.109318046,0.132383874,-0.813207393,-0.120298253,open_palm
0,0,0,-0.15799435,-0.031657177,-0.066079811,-0.309061972,-0.152128074,-0.101149535,-0.424184167,-0.241873124,-0.13496584,-0.525530076,-0.265841961,-0.168388562,-0.230697101,-0.481460375,-0.037703481,-0.309596091,-0.65832736,-0.076429936,-0.355375006,-0.769266033,-0.114341218,-0.399732826,-0.861723543,-0.143088595,-0.132799225,-0.535301041,-0.039763569,-0.160844939,-0.745443471,-0.05884025,-0.182059282,-0.87600236,-0.079526684,-0.208149402,-0.973111971,-0.098625142,-0.033796649,-0.526155606,-0.054388655,-0.037212292,-0.713601699,-0.07704863,-0.044235685,-0.839342461,-0.102782014,-0.056217022,-0.944888837,-0.123563103,0.061087523,-0.475216806,-0.077890106,0.103298696,-0.620797408,-0.09858142,0.123939293,-0.718734574,-0.113586821,0.134466195,-0.813133794,-0.126275151,open_palm
0,0,0,-0.153762929,-0.034948961,-0.066190315,-0.305064531,-0.155709986,-0.101256789,-0.420639868,-0.246200474,-0.134789614,-0.521622361,-0.270849554,-0.167881264,-0.227313329,-0.481151426,-0.039320273,-0.304461153,-0.657858015,-0.077296821,-0.348387526,-0.770076203,-0.11448876,-0.391026571,-0.865573809,-0.143424956,-0.131117549,-0.534470877,-0.041495554,-0.157834295,-0.746254189,-0.062346947,-0.178757185,-0.876345289,-0.084530146,-0.204326748,-0.97329162,-0.104661367,-0.033425185,-0.525595123,-0.055860188,-0.036582553,-0.711794439,-0.080192619,-0.042508521,-0.835591261,-0.107453907,-0.053171357,-0.940261394,-0.129143832,0.060765138,-0.475140241,-0.07890209,0.10381303,-0.62093903,-0.100300141,0.126016429,-0.718260699,-0.115966549,0.13735372,-0.812675631,-0.129368148,open_palm
0,0,0,-0.157585513,-0.038316492,-0.066302192,-0.300099569,-0.167218264,-0.100752729,-0.409209221,-0.278430719,-0.133472657,-0.512726747,-0.316740159,-0.164693509,-0.225459324,-0.4845088,-0.033279553,-0.30258379,-0.660460572,-0.069326362,-0.346884242,-0.771012566,-0.105725815,-0.389388956,-0.865249998,-0.134054327,-0.130438883,-0.536501168,-0.035327511,-0.158277462,-0.746099753,-0.054339712,-0.177299713,-0.875493928,-0.075079427,-0.201201314,-0.975029644,-0.093995878,-0.034374719,-0.526755259,-0.049992371,-0.038648014,-0.715228565,-0.073556946,-0.044044697,-0.839407686,-0.099467897,-0.055676911,-0.944012333,-0.120077628,0.058771102,-0.475923587,-0.073427331,0.099327397,-0.622912738,-0.094683932,0.120823353,-0.72145561,-0.11028992,0.131479779,-0.815099984,-0.123496494,open_palm
